customer_id,email,first_name,last_name,signup_date,segment,region,city,age,gender,marketing_opt_in,preferred_channel,lifetime_value,total_orders
CUST-00677,customer_00677@email.com,Jane,Smith,2023-12-04,Silver,West,New York,28,Other,False,Push,1140.86,17
CUST-00678,customer_00678@email.com,Lisa,Garcia,2023-09-25,Silver,North,Chicago,52,Prefer not to say,True,Push,4366.11,37
CUST-00679,customer_00679@email.com,Jane,Garcia,2024-04-18,Silver,East,San Antonio,63,Prefer not to say,False,SMS,1156.58,8
CUST-00680,customer_00680@email.com,Jane,Smith,2021-08-18,Bronze,North,Philadelphia,65,F,True,Push,680.72,21
CUST-00681,customer_00681@email.com,John,Williams,2022-02-17,Bronze,North,Austin,52,F,False,None,1632.23,24
CUST-00682,customer_00682@email.com,Mike,Jones,2024-06-21,Silver,Central,Austin,32,M,False,Email,2714.55,30
CUST-00683,customer_00683@email.com,Mike,Miller,2021-10-09,Silver,East,Houston,49,Prefer not to say,True,Push,772.06,43
CUST-00684,customer_00684@email.com,John,Jones,2024-06-29,Gold,,Phoenix,50,M,True,None,3173.83,14
CUST-00685,customer_00685@email.com,David,Garcia,2022-10-10,Bronze,West,New York,69,Other,True,SMS,4247.95,15
CUST-00686,customer_00686@email.com,John,Miller,2023-12-05,Bronze,South,San Diego,64,Prefer not to say,True,SMS,4955.76,36
CUST-00687,customer_00687@email.com,Emily,Brown,2022-03-14,Platinum,West,Philadelphia,66,Prefer not to say,False,Email,2662.83,19
CUST-00688,customer_00688@email.com,Sarah,Garcia,2021-08-01,Bronze,Central,San Antonio,24,F,True,Email,4256.56,46
CUST-00689,customer_00689@email.com,Lisa,Garcia,2021-09-14,Bronze,South,Austin,26,Prefer not to say,False,Push,4491.23,14
CUST-00690,customer_00690@email.com,Sarah,Garcia,2021-03-22,Gold,North,Philadelphia,64,M,True,None,4754.47,28
CUST-00691,customer_00691@email.com,Mike,Smith,2023-10-23,Bronze,North,Philadelphia,48,F,True,Email,4902.37,42
CUST-00692,customer_00692@email.com,Chris,Johnson,2021-11-24,Bronze,West,Houston,20,M,True,None,2468.7,45
CUST-00693,customer_00693@email.com,Mike,Garcia,2023-05-05,Bronze,West,Los Angeles,67,Prefer not to say,False,Push,3180.05,29
CUST-00694,invalid-email,John,Smith,2022-01-22,Bronze,North,Los Angeles,25,Prefer not to say,True,Email,2954.91,37
CUST-00695,customer_00695@email.com,David,Garcia,2022-09-09,Bronze,North,Austin,29,Prefer not to say,False,None,1526.9,9
CUST-00696,customer_00696@email.com,Emily,Smith,2020-07-22,Bronze,Central,Chicago,43,M,False,None,366.46,38
CUST-00697,customer_00697@email.com,Jane,Miller,2023-01-08,Bronze,South,Los Angeles,29,F,True,None,4012.54,8
CUST-00698,customer_00698@email.com,Mike,Jones,2020-03-21,Bronze,South,Chicago,23,Other,True,Email,4900.65,33
CUST-00699,customer_00699@email.com,Emily,Jones,2021-09-03,Gold,South,San Antonio,60,M,True,Push,278.52,34
CUST-00700,customer_00700@email.com,David,Garcia,2024-05-22,Gold,Central,San Diego,26,Prefer not to say,True,Push,3050.55,33
CUST-00701,customer_00701@email.com,Jane,Garcia,2021-03-05,Gold,North,Houston,20,F,True,Push,4287.62,14
CUST-00702,customer_00702@email.com,Sarah,Jones,2020-10-01,Silver,East,Phoenix,26,Prefer not to say,True,Push,1340.34,42
CUST-00703,customer_00703@email.com,Chris,Brown,2020-11-30,Silver,North,Phoenix,61,Prefer not to say,True,SMS,399.26,47
CUST-00704,customer_00704@email.com,Sarah,Garcia,2021-07-05,Bronze,East,Austin,60,F,False,SMS,1615.98,28
CUST-00705,customer_00705@email.com,John,Jones,2022-02-15,Bronze,South,Los Angeles,35,M,True,None,376.5,41
CUST-00706,invalid-email,Emily,Williams,2020-07-01,Bronze,East,Chicago,73,F,True,Email,534.84,15
CUST-00707,customer_00707@email.com,Jane,Miller,2022-02-14,Platinum,North,Chicago,51,Other,False,Email,2668.35,45
CUST-00708,customer_00708@email.com,David,Jones,2023-03-17,Silver,East,Austin,24,M,True,Push,4735.23,25
CUST-00709,customer_00709@email.com,Emily,Miller,2021-01-05,Platinum,,Dallas,56,Prefer not to say,False,SMS,1332.35,44
CUST-00710,customer_00710@email.com,Mike,Garcia,2022-11-17,Bronze,South,Chicago,42,Other,True,Push,3552.14,16
CUST-00711,customer_00711@email.com,Chris,Garcia,2023-10-20,Silver,West,Chicago,46,Other,False,Push,1415.32,28
CUST-00712,invalid-email,Sarah,Williams,2022-12-02,Silver,North,Phoenix,44,Other,True,Email,429.63,16
CUST-00713,customer_00713@email.com,Mike,Jones,2020-07-10,Bronze,North,Los Angeles,65,Other,False,Email,4812.72,28
CUST-00714,customer_00714@email.com,Mike,Brown,2023-10-18,Silver,West,Dallas,61,M,False,Email,3100.62,48
CUST-00715,customer_00715@email.com,Chris,Garcia,2020-01-15,Bronze,Central,Philadelphia,33,M,False,SMS,3388.88,49
CUST-00716,customer_00716@email.com,Sarah,Johnson,2022-12-08,Bronze,North,Philadelphia,71,F,True,Email,2142.48,25
CUST-00717,customer_00717@email.com,Emily,Smith,2020-12-15,Silver,East,Houston,71,M,True,Push,2441.47,17
CUST-00718,customer_00718@email.com,John,Garcia,2021-03-12,Bronze,Central,San Antonio,31,Other,True,None,4467.84,32
CUST-00719,customer_00719@email.com,Emily,Smith,2020-04-27,Gold,Central,San Diego,39,Other,True,Email,75.51,47
CUST-00720,customer_00720@email.com,Chris,Williams,2021-01-16,Bronze,North,Los Angeles,45,Prefer not to say,True,Email,2669.03,10
CUST-00721,customer_00721@email.com,Jane,Brown,2022-04-21,Bronze,North,Chicago,67,Other,True,None,2007.03,20
CUST-00722,customer_00722@email.com,Chris,Johnson,2022-01-16,Bronze,Central,Phoenix,24,Prefer not to say,False,SMS,742.38,48
CUST-00723,customer_00723@email.com,John,Williams,2022-06-07,Gold,South,Los Angeles,30,Other,True,SMS,2003.0,48
CUST-00724,customer_00724@email.com,John,Johnson,2021-11-09,Gold,South,San Diego,60,Other,True,None,2470.89,32
CUST-00725,customer_00725@email.com,Mike,Williams,2024-06-26,Bronze,West,Dallas,64,Prefer not to say,True,Email,4790.51,2
CUST-00726,customer_00726@email.com,Mike,Williams,2020-09-15,Gold,Central,New York,67,F,True,Push,2176.84,39
CUST-00727,customer_00727@email.com,John,Brown,2024-02-19,Bronze,West,Phoenix,36,Prefer not to say,True,None,1276.35,10
CUST-00728,customer_00728@email.com,Mike,Johnson,2024-02-02,Bronze,East,Los Angeles,73,Other,True,None,1032.14,46
CUST-00729,customer_00729@email.com,Jane,Garcia,2024-05-22,Gold,Central,Austin,29,F,True,SMS,646.28,26
CUST-00730,customer_00730@email.com,David,Johnson,2020-03-19,Gold,South,San Antonio,19,F,True,Email,1932.75,34
CUST-00731,customer_00731@email.com,Sarah,Johnson,2021-09-19,Bronze,East,San Antonio,48,M,False,Email,1556.24,18
CUST-00732,customer_00732@email.com,David,Williams,2022-01-14,Bronze,West,Houston,38,M,True,Email,52.65,43
CUST-00733,customer_00733@email.com,Emily,Johnson,2024-03-05,Gold,East,San Diego,35,M,False,SMS,1298.7,32
CUST-00734,customer_00734@email.com,Emily,Williams,2022-01-14,Bronze,North,Los Angeles,60,M,True,Push,1834.82,24
CUST-00735,customer_00735@email.com,Emily,Johnson,2024-03-01,Gold,East,Houston,55,Prefer not to say,True,Email,695.9,48
CUST-00736,customer_00736@email.com,Jane,Smith,2023-05-17,Silver,Central,Houston,30,Prefer not to say,True,Email,4712.0,40
CUST-00737,customer_00737@email.com,David,Garcia,2021-12-03,Silver,West,Houston,52,F,True,SMS,998.95,36
CUST-00738,customer_00738@email.com,David,Miller,2023-12-28,Silver,Central,Philadelphia,75,Other,False,Email,4558.7,5
CUST-00739,customer_00739@email.com,Chris,Jones,2022-09-15,Silver,Central,New York,28,Other,True,Push,274.95,37
CUST-00740,invalid-email,Sarah,Garcia,2020-05-04,Bronze,West,San Diego,61,M,True,None,3766.1,25
CUST-00741,customer_00741@email.com,Chris,Brown,2023-02-25,Bronze,Central,Phoenix,31,F,True,SMS,2880.89,38
CUST-00742,customer_00742@email.com,John,Miller,2023-11-27,Silver,,San Diego,50,Other,True,SMS,1517.0,18
CUST-00743,customer_00743@email.com,Jane,Johnson,2023-02-04,Bronze,South,New York,52,F,True,Email,3216.1,18
CUST-00744,customer_00744@email.com,David,Miller,2020-09-29,Silver,North,Houston,70,F,True,Email,3260.8,41
CUST-00745,customer_00745@email.com,Emily,Williams,2023-05-24,Bronze,North,Dallas,34,F,False,Push,1656.94,4
CUST-00746,customer_00746@email.com,John,Miller,2023-07-05,Bronze,East,Houston,64,Other,True,Push,4859.44,35
CUST-00747,customer_00747@email.com,Jane,Garcia,2023-09-08,Bronze,West,Phoenix,-1,F,False,SMS,1655.1,14
CUST-00748,customer_00748@email.com,Chris,Johnson,2023-04-06,Bronze,West,Houston,64,Prefer not to say,True,SMS,4515.73,6
CUST-00749,customer_00749@email.com,Mike,Brown,2022-10-12,Platinum,South,Chicago,30,Prefer not to say,True,Push,154.18,11
CUST-00750,customer_00750@email.com,Chris,Garcia,2020-12-29,Silver,Central,Houston,22,F,True,None,1264.01,42
CUST-00751,customer_00751@email.com,Jane,Garcia,2022-04-04,Bronze,Central,Chicago,64,M,True,None,1950.75,8
CUST-00752,customer_00752@email.com,John,Miller,2024-08-19,Silver,North,Chicago,33,M,True,SMS,4696.06,39
CUST-00753,customer_00753@email.com,John,Miller,2020-01-28,Silver,North,Dallas,65,Other,True,SMS,739.19,49
CUST-00754,customer_00754@email.com,Lisa,Miller,2023-02-26,Gold,South,Phoenix,39,Prefer not to say,True,SMS,326.58,45
CUST-00755,customer_00755@email.com,Jane,Smith,2021-07-01,Silver,North,Los Angeles,52,Other,True,None,752.08,15
CUST-00756,customer_00756@email.com,Sarah,Brown,2020-02-19,Bronze,West,Chicago,40,Other,True,None,3449.49,46
CUST-00757,customer_00757@email.com,Jane,Brown,2024-08-12,Bronze,South,Los Angeles,32,M,True,Push,427.64,22
CUST-00758,customer_00758@email.com,Emily,Smith,2020-08-30,Bronze,North,Austin,27,F,False,Push,3018.08,44
CUST-00759,customer_00759@email.com,Mike,Garcia,2022-05-20,Bronze,East,Austin,70,Other,True,Email,1391.91,32
CUST-00760,customer_00760@email.com,Emily,Williams,2023-09-17,Bronze,North,New York,73,F,True,Push,781.51,29
CUST-00761,customer_00761@email.com,Lisa,Miller,2024-01-17,Bronze,North,Los Angeles,54,Prefer not to say,True,SMS,497.71,9
CUST-00762,customer_00762@email.com,Chris,Williams,2021-01-07,Bronze,East,San Diego,45,Prefer not to say,False,Push,734.2,42
CUST-00763,customer_00763@email.com,Chris,Brown,2021-05-18,Bronze,Central,San Diego,52,Prefer not to say,True,None,463.91,46
CUST-00764,customer_00764@email.com,Sarah,Garcia,2022-05-13,Gold,North,Houston,41,M,True,Email,1843.87,31
CUST-00765,customer_00765@email.com,Jane,Smith,2020-09-30,Bronze,East,Philadelphia,72,F,True,None,763.49,36
CUST-00766,customer_00766@email.com,Sarah,Johnson,2022-05-12,Bronze,South,New York,65,F,True,SMS,1918.43,2
CUST-00767,customer_00767@email.com,Chris,Williams,2023-11-26,Bronze,North,Los Angeles,60,M,False,SMS,199.42,24
CUST-00768,customer_00768@email.com,Jane,Johnson,2020-10-16,Bronze,North,New York,54,Prefer not to say,True,SMS,2375.34,9
CUST-00769,customer_00769@email.com,David,Brown,2024-03-12,Gold,West,Philadelphia,46,M,True,Email,821.64,42
CUST-00770,customer_00770@email.com,Mike,Jones,2020-03-06,Bronze,South,New York,43,Prefer not to say,False,Push,4599.79,33
CUST-00771,customer_00771@email.com,Sarah,Brown,2021-09-18,Silver,South,Phoenix,23,Prefer not to say,True,SMS,2031.99,4
CUST-00772,customer_00772@email.com,Chris,Johnson,2021-03-24,Silver,Central,Austin,71,M,False,None,1600.29,42
CUST-00773,customer_00773@email.com,Chris,Johnson,2022-04-09,Silver,North,Philadelphia,59,Prefer not to say,True,Push,586.58,5
CUST-00774,customer_00774@email.com,Emily,Smith,2022-01-12,Bronze,South,Phoenix,28,M,True,SMS,3005.7,49
CUST-00775,customer_00775@email.com,Sarah,Jones,2021-09-25,Silver,South,New York,33,Other,True,Email,2840.51,31
CUST-00776,customer_00776@email.com,John,Williams,2020-04-03,Silver,North,Phoenix,18,Other,True,None,2526.07,21
CUST-00777,customer_00777@email.com,Chris,Garcia,2024-03-19,Platinum,East,Chicago,62,M,True,None,4487.73,33
CUST-00778,customer_00778@email.com,Mike,Smith,2020-07-25,Silver,Central,San Antonio,48,M,True,SMS,800.11,30
CUST-00779,invalid-email,Jane,Garcia,2020-06-10,Bronze,South,Houston,69,F,True,Push,2265.03,9
CUST-00780,customer_00780@email.com,David,Williams,2021-11-25,Bronze,Central,San Antonio,20,Prefer not to say,True,SMS,4985.2,39
CUST-00781,customer_00781@email.com,Mike,Jones,2020-06-02,Silver,West,Los Angeles,69,M,True,Push,2758.32,6
CUST-00782,customer_00782@email.com,Jane,Brown,2022-10-18,Silver,East,Chicago,36,F,True,Push,2903.73,23
CUST-00783,customer_00783@email.com,Jane,Johnson,2020-07-01,Bronze,West,Phoenix,48,Other,False,SMS,4702.16,37
CUST-00784,customer_00784@email.com,John,Williams,2022-09-26,Bronze,East,San Antonio,44,F,False,Push,2586.77,40
CUST-00785,customer_00785@email.com,Emily,Smith,2021-10-04,Platinum,West,Dallas,46,Other,True,Email,3718.16,16
CUST-00786,invalid-email,John,Johnson,2023-12-04,Silver,North,Phoenix,-1,F,False,Email,1154.1,30
CUST-00787,customer_00787@email.com,Jane,Williams,2023-10-02,Bronze,West,San Diego,59,Prefer not to say,True,Email,942.35,7
CUST-00788,customer_00788@email.com,Chris,Johnson,2022-03-23,Bronze,West,Philadelphia,22,Other,True,None,1102.54,48
CUST-00789,customer_00789@email.com,Jane,Williams,2022-09-02,Gold,West,New York,52,F,False,SMS,3219.07,21
CUST-00790,customer_00790@email.com,John,Jones,2023-03-09,Silver,West,New York,69,Other,False,None,1106.43,14
CUST-00791,customer_00791@email.com,Chris,Williams,2020-02-16,Bronze,East,Chicago,23,F,True,Push,2055.09,20
CUST-00792,customer_00792@email.com,Lisa,Miller,2023-12-29,Bronze,West,Dallas,31,Other,True,Email,507.58,28
CUST-00793,customer_00793@email.com,David,Johnson,2021-12-01,Bronze,South,Philadelphia,44,Prefer not to say,False,SMS,4829.67,28
CUST-00794,customer_00794@email.com,Chris,Miller,2021-12-27,Bronze,North,Dallas,68,F,True,SMS,1652.48,47
CUST-00795,customer_00795@email.com,Emily,Smith,2024-03-01,Silver,South,San Diego,27,Prefer not to say,True,Email,3970.48,44
CUST-00796,customer_00796@email.com,David,Jones,2022-04-12,Silver,North,San Diego,71,F,False,Email,230.61,48
CUST-00797,customer_00797@email.com,Chris,Garcia,2021-01-19,Silver,Central,Chicago,56,Prefer not to say,True,Push,1088.33,13
CUST-00798,customer_00798@email.com,John,Williams,2023-10-23,Silver,East,New York,37,Other,True,None,3262.11,30
CUST-00799,customer_00799@email.com,Chris,Williams,2022-04-27,Silver,East,Dallas,45,Other,True,SMS,2321.18,24
CUST-00800,customer_00800@email.com,Mike,Jones,2020-12-28,Bronze,West,San Antonio,36,Prefer not to say,True,Email,4977.05,7
CUST-00801,customer_00801@email.com,John,Jones,2020-07-02,Bronze,West,Los Angeles,49,M,False,Email,3355.17,27
CUST-00802,customer_00802@email.com,Sarah,Miller,2021-03-09,Bronze,,Dallas,42,M,True,None,4755.23,23
CUST-00803,customer_00803@email.com,Lisa,Brown,2024-06-13,Gold,West,New York,41,F,True,Push,4404.06,17
CUST-00804,customer_00804@email.com,Chris,Garcia,2021-09-21,Bronze,South,New York,75,Prefer not to say,True,Email,179.92,24
CUST-00805,customer_00805@email.com,Emily,Williams,2024-07-30,Bronze,South,Austin,45,F,False,SMS,3100.53,26
CUST-00806,customer_00806@email.com,John,Miller,2024-08-23,Bronze,Central,San Antonio,26,Prefer not to say,True,None,4525.65,34
CUST-00807,customer_00807@email.com,Chris,Johnson,2020-11-20,Platinum,North,Chicago,50,M,False,Push,4194.82,11
CUST-00808,customer_00808@email.com,Sarah,Smith,2021-10-22,Silver,North,New York,45,M,True,Email,3109.59,35
CUST-00809,customer_00809@email.com,Chris,Smith,2020-06-10,Silver,South,San Diego,58,Other,True,SMS,3279.99,15
CUST-00810,customer_00810@email.com,Sarah,Jones,2021-08-31,Bronze,South,San Antonio,67,Other,True,Push,460.67,10
CUST-00811,customer_00811@email.com,John,Garcia,2023-07-08,Bronze,Central,Los Angeles,25,Prefer not to say,True,Email,752.09,17
CUST-00812,customer_00812@email.com,Jane,Smith,2021-01-04,Bronze,West,Philadelphia,71,F,False,Email,2480.63,2
CUST-00813,customer_00813@email.com,Jane,Brown,2022-04-27,Gold,North,Houston,61,Prefer not to say,False,Push,3186.08,29
CUST-00814,customer_00814@email.com,Mike,Johnson,2024-07-13,Bronze,East,New York,75,F,True,Email,4880.78,23
CUST-00815,customer_00815@email.com,John,Johnson,2022-09-18,Gold,Central,Phoenix,25,F,True,Email,2614.07,49
CUST-00816,customer_00816@email.com,Sarah,Miller,2020-11-08,Silver,East,Los Angeles,75,F,True,Push,735.9,6
CUST-00817,customer_00817@email.com,Mike,Williams,2024-01-30,Silver,East,San Diego,30,M,True,Push,2361.87,32
CUST-00818,customer_00818@email.com,Chris,Johnson,2022-06-12,Bronze,East,Chicago,30,Other,False,Email,2939.06,50
CUST-00819,customer_00819@email.com,David,Johnson,2023-04-18,Gold,South,San Diego,45,Prefer not to say,False,Push,4088.67,40
CUST-00820,customer_00820@email.com,Chris,Brown,2020-08-08,Bronze,South,Austin,40,Other,True,None,877.88,3
CUST-00821,customer_00821@email.com,David,Jones,2022-11-13,Silver,West,Phoenix,56,Other,False,Email,617.52,21
CUST-00822,customer_00822@email.com,Mike,Williams,2022-05-29,Bronze,South,Los Angeles,31,Other,True,SMS,3908.6,8
CUST-00823,customer_00823@email.com,Emily,Garcia,2020-01-20,Bronze,North,Philadelphia,31,Prefer not to say,True,SMS,2830.12,25
CUST-00824,customer_00824@email.com,Sarah,Jones,2021-08-03,Platinum,South,Los Angeles,-1,Other,True,None,3426.55,28
CUST-00825,customer_00825@email.com,Emily,Johnson,2021-10-12,Bronze,South,New York,69,Prefer not to say,False,Email,4951.79,27
CUST-00826,customer_00826@email.com,Jane,Brown,2020-09-01,Silver,South,Austin,38,Prefer not to say,True,Email,1460.93,42
CUST-00827,customer_00827@email.com,John,Brown,2024-05-23,Silver,East,Chicago,71,Prefer not to say,True,Email,1720.08,2
CUST-00828,customer_00828@email.com,Lisa,Smith,2020-05-22,Gold,West,Phoenix,35,Other,True,None,444.85,50
CUST-00829,customer_00829@email.com,Lisa,Jones,2021-10-03,Bronze,North,San Antonio,37,Prefer not to say,False,Email,4223.22,40
CUST-00830,customer_00830@email.com,John,Johnson,2020-07-29,Silver,North,New York,26,M,True,None,1170.39,6
CUST-00831,customer_00831@email.com,Emily,Miller,2021-01-26,Platinum,Central,New York,62,M,True,Email,598.48,20
CUST-00832,customer_00832@email.com,David,Williams,2020-06-02,Silver,Central,San Antonio,35,F,True,None,643.51,21
CUST-00833,customer_00833@email.com,Chris,Garcia,2020-10-30,Gold,West,Los Angeles,51,F,False,None,4882.93,21
CUST-00834,customer_00834@email.com,Lisa,Johnson,2024-05-01,Silver,North,Phoenix,67,Other,True,Push,2814.65,16
CUST-00835,customer_00835@email.com,Sarah,Garcia,2023-09-12,Silver,North,Los Angeles,49,M,True,Email,3368.97,30
CUST-00836,customer_00836@email.com,Chris,Johnson,2024-08-03,Bronze,West,Los Angeles,39,F,True,Push,3557.14,42
CUST-00837,customer_00837@email.com,Jane,Johnson,2020-11-11,Bronze,South,Philadelphia,42,Prefer not to say,True,None,980.37,18
CUST-00838,customer_00838@email.com,Mike,Garcia,2022-05-16,Bronze,East,Austin,59,M,True,None,4387.17,48
CUST-00839,customer_00839@email.com,Sarah,Smith,2020-08-13,Bronze,West,Chicago,35,M,False,None,1792.19,8
CUST-00840,customer_00840@email.com,Jane,Williams,2023-02-01,Bronze,West,Houston,27,Prefer not to say,False,Push,313.13,18
CUST-00841,customer_00841@email.com,Jane,Smith,2022-01-27,Bronze,West,San Antonio,30,Other,True,None,924.39,18
CUST-00842,customer_00842@email.com,Lisa,Jones,2022-12-20,Bronze,West,Los Angeles,61,M,True,Email,1136.92,4
CUST-00843,customer_00843@email.com,David,Johnson,2020-03-14,Silver,North,Dallas,24,Other,True,None,1989.95,7
CUST-00844,customer_00844@email.com,David,Brown,2021-03-26,Bronze,South,Chicago,68,F,True,Push,3543.97,19
CUST-00845,customer_00845@email.com,John,Smith,2024-02-11,Silver,South,Dallas,62,Prefer not to say,True,SMS,892.65,44
CUST-00846,customer_00846@email.com,Mike,Johnson,2020-05-22,Gold,East,San Diego,27,M,False,None,1703.57,12
CUST-00847,customer_00847@email.com,Jane,Johnson,2021-06-24,Silver,North,Austin,40,Prefer not to say,True,None,4372.43,31
CUST-00848,customer_00848@email.com,John,Miller,2020-08-12,Bronze,North,Austin,61,Other,True,SMS,3787.21,50
CUST-00849,customer_00849@email.com,Jane,Williams,2020-07-11,Bronze,East,San Diego,49,Other,True,None,1305.01,30
CUST-00850,customer_00850@email.com,Emily,Williams,2020-01-28,Bronze,East,Dallas,67,Prefer not to say,True,Push,3444.63,47
CUST-00851,customer_00851@email.com,John,Johnson,2023-08-03,Bronze,West,Houston,60,F,True,None,202.98,37
CUST-00852,customer_00852@email.com,Chris,Williams,2024-02-26,Silver,South,Los Angeles,30,Prefer not to say,True,Push,4391.86,44
CUST-00853,customer_00853@email.com,Lisa,Jones,2023-01-20,Silver,South,Phoenix,61,Other,True,None,2966.28,18
CUST-00854,customer_00854@email.com,Sarah,Smith,2021-09-25,Bronze,Central,Dallas,62,Other,True,None,3986.9,37
CUST-00855,customer_00855@email.com,Emily,Williams,2024-06-11,Bronze,North,New York,49,F,False,SMS,2639.77,19
CUST-00856,customer_00856@email.com,Mike,Williams,2023-07-01,Bronze,West,Phoenix,22,Other,True,None,252.72,19
CUST-00857,customer_00857@email.com,Jane,Smith,2024-08-17,Gold,West,Phoenix,18,Prefer not to say,True,Email,297.02,9
CUST-00858,customer_00858@email.com,David,Miller,2021-12-18,Platinum,Central,Dallas,27,M,True,SMS,4979.78,13
CUST-00859,customer_00859@email.com,Jane,Williams,2022-06-03,Silver,South,New York,48,Other,True,None,2141.69,7
CUST-00860,customer_00860@email.com,David,Jones,2021-06-19,Silver,East,Chicago,54,Prefer not to say,True,SMS,3432.44,13
CUST-00861,customer_00861@email.com,Mike,Brown,2021-05-27,Bronze,Central,Houston,37,Other,True,Push,2854.99,41
CUST-00862,customer_00862@email.com,Mike,Brown,2022-08-02,Silver,West,Los Angeles,26,Prefer not to say,True,Push,2368.48,28
CUST-00863,customer_00863@email.com,Chris,Brown,2022-08-13,Bronze,West,New York,53,M,False,Email,3791.49,40
CUST-00864,customer_00864@email.com,Sarah,Jones,2021-09-11,Silver,Central,Philadelphia,26,Other,True,None,673.38,43
CUST-00865,customer_00865@email.com,Lisa,Miller,2020-01-13,Bronze,Central,San Diego,71,M,True,Email,1387.37,42
CUST-00866,customer_00866@email.com,Emily,Jones,2020-08-07,Bronze,North,Phoenix,54,Prefer not to say,True,Email,651.14,38
CUST-00867,customer_00867@email.com,John,Garcia,2023-10-13,Gold,South,Dallas,27,Prefer not to say,True,SMS,4480.51,41
CUST-00868,customer_00868@email.com,David,Garcia,2020-11-12,Platinum,East,New York,69,Prefer not to say,True,Email,382.35,10
CUST-00869,customer_00869@email.com,Jane,Jones,2023-05-21,Silver,North,Houston,31,M,False,Email,4172.0,29
CUST-00870,customer_00870@email.com,John,Smith,2022-03-11,Bronze,East,San Antonio,48,F,True,Push,4117.35,44
CUST-00871,customer_00871@email.com,Jane,Brown,2022-06-18,Silver,South,New York,29,F,True,SMS,2582.0,45
CUST-00872,customer_00872@email.com,Sarah,Brown,2023-01-24,Silver,West,Phoenix,36,M,False,Push,3355.11,26
CUST-00873,customer_00873@email.com,Jane,Brown,2022-03-01,Platinum,West,San Antonio,27,M,True,None,644.63,25
CUST-00874,customer_00874@email.com,David,Smith,2020-01-23,Gold,Central,San Diego,20,Other,True,None,4418.0,30
CUST-00875,customer_00875@email.com,John,Johnson,2021-07-21,Bronze,East,Dallas,72,F,True,None,2589.57,12
CUST-00876,customer_00876@email.com,Mike,Williams,2023-09-05,Bronze,Central,Philadelphia,47,F,True,Push,4621.21,5
CUST-00877,customer_00877@email.com,Lisa,Brown,2023-08-14,Gold,West,Austin,60,F,True,SMS,3503.96,38
CUST-00878,customer_00878@email.com,Emily,Jones,2023-04-04,Platinum,Central,San Antonio,22,M,True,SMS,1196.94,43
CUST-00879,customer_00879@email.com,Lisa,Garcia,2020-08-05,Bronze,West,Philadelphia,66,F,True,Email,4503.98,12
CUST-00880,customer_00880@email.com,Chris,Miller,2024-01-31,Silver,West,Los Angeles,21,Other,True,Email,4241.67,5
CUST-00881,customer_00881@email.com,Emily,Jones,2022-06-23,Bronze,North,Chicago,38,M,False,None,709.42,41
CUST-00882,customer_00882@email.com,Sarah,Johnson,2023-03-21,Bronze,East,San Diego,46,Other,True,SMS,3723.66,28
CUST-00883,customer_00883@email.com,Sarah,Smith,2024-07-24,Gold,Central,New York,58,M,True,Email,4059.54,1
CUST-00884,customer_00884@email.com,Chris,Jones,2022-01-06,Silver,Central,Los Angeles,39,F,False,SMS,4170.39,37
CUST-00885,customer_00885@email.com,Lisa,Jones,2024-08-21,Bronze,East,Philadelphia,57,F,True,None,2166.18,25
CUST-00886,customer_00886@email.com,Jane,Johnson,2020-05-25,Bronze,Central,Phoenix,24,M,False,SMS,304.82,35
CUST-00887,customer_00887@email.com,John,Johnson,2021-11-08,Platinum,East,Phoenix,42,Other,True,SMS,4842.17,5
CUST-00888,customer_00888@email.com,Sarah,Miller,2022-12-30,Silver,Central,Austin,50,Other,False,Email,2752.41,8
CUST-00889,customer_00889@email.com,Lisa,Williams,2023-04-08,Gold,North,New York,39,Prefer not to say,True,SMS,1705.98,49
CUST-00890,customer_00890@email.com,Mike,Johnson,2020-05-01,Bronze,Central,Philadelphia,66,M,True,None,410.91,37
CUST-00891,customer_00891@email.com,John,Williams,2023-06-03,Silver,North,San Antonio,56,M,False,SMS,1389.02,3
CUST-00892,customer_00892@email.com,John,Brown,2020-08-01,Silver,Central,Houston,59,Other,False,None,1551.92,15
CUST-00893,customer_00893@email.com,John,Smith,2020-02-13,Gold,South,Dallas,56,Prefer not to say,True,None,308.1,50
CUST-00894,customer_00894@email.com,Mike,Brown,2022-02-11,Bronze,West,Dallas,26,M,False,Email,4490.88,24
CUST-00895,customer_00895@email.com,Sarah,Williams,2021-12-21,Silver,West,New York,33,F,True,Email,1174.27,48
CUST-00896,customer_00896@email.com,John,Miller,2024-03-21,Silver,North,Houston,70,M,True,Email,677.24,12
CUST-00897,customer_00897@email.com,John,Williams,2021-08-01,Gold,East,Austin,59,F,True,SMS,3050.31,31
CUST-00898,customer_00898@email.com,Jane,Garcia,2023-09-08,Bronze,North,Los Angeles,34,F,False,Push,4493.32,15
CUST-00899,customer_00899@email.com,David,Williams,2022-06-27,Bronze,Central,Phoenix,73,F,True,Push,3503.97,33
CUST-00900,customer_00900@email.com,John,Williams,2020-08-01,Bronze,West,Austin,49,Other,True,SMS,4564.64,34
CUST-00901,customer_00901@email.com,David,Garcia,2021-04-17,Bronze,Central,Houston,25,Other,True,Email,4890.65,45
CUST-00902,customer_00902@email.com,Lisa,Smith,2022-06-20,Silver,North,San Diego,71,M,True,Push,2961.79,20
CUST-00903,customer_00903@email.com,Jane,Smith,2024-08-21,Gold,East,Austin,42,Prefer not to say,True,None,1954.08,3
